"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","44","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:28:29 CST 2024","Tue Jan 16 22:28:29 CST 2024","131","testcase.5_DataManagement","test_data_run","TestCreat","","","创建定时聚合表","创建定时聚合表"
"passed","Tue Jan 16 22:22:12 CST 2024","Tue Jan 16 22:22:13 CST 2024","1029","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B8-float32小数位：2，进位","下发io变量-B8-float32小数位：2，进位"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int32-设定值非法","校验内部变量必填项-int32-设定值非法"
"passed","Tue Jan 16 22:27:16 CST 2024","Tue Jan 16 22:27:19 CST 2024","3093","testcase.4_AlarmManagement","test_alarm","TestCreat","","","创建报警点","创建报警点"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-float64-设定值非法","校验内部变量必填项-float64-设定值非法"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","71","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","导入本地工程文件","导入本地工程文件"
"passed","Tue Jan 16 22:22:58 CST 2024","Tue Jan 16 22:22:59 CST 2024","1027","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A11-F64位浮点数IEEE754","读取io变量-A11-F64位浮点数IEEE754"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:45 CST 2024","448","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表创建副本","归档表创建副本"
"passed","Tue Jan 16 22:26:23 CST 2024","Tue Jan 16 22:26:23 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa1-二进制","下发内部变量-aa1-二进制"
"passed","Tue Jan 16 22:27:45 CST 2024","Tue Jan 16 22:27:45 CST 2024","850","testcase.5_DataManagement","test_data_run","TestCreat","","","聚合表创建副本","聚合表创建副本"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","17","testcase.6_ViewManagement","test_view","TestCreat","","","搜索图片","搜索图片"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint8-设定值非法","校验内部变量必填项-unint8-设定值非法"
"passed","Tue Jan 16 22:32:03 CST 2024","Tue Jan 16 22:32:03 CST 2024","58","testcase.9_Interconnection","test_interconnection","TestCreat","","","映射表创建副本","映射表创建副本"
"passed","Tue Jan 16 22:27:14 CST 2024","Tue Jan 16 22:27:14 CST 2024","34","testcase.4_AlarmManagement","test_alarm","TestCreat","","","删除报警等级","删除报警等级"
"passed","Tue Jan 16 22:26:32 CST 2024","Tue Jan 16 22:26:33 CST 2024","515","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa10-F32位浮点数IEEE754","下发内部变量-aa10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:30:39 CST 2024","Tue Jan 16 22:30:39 CST 2024","540","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A10=70.456","下发A10=70.456"
"passed","Tue Jan 16 22:26:21 CST 2024","Tue Jan 16 22:26:21 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","64","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点3","创建画面节点3"
"passed","Tue Jan 16 22:21:47 CST 2024","Tue Jan 16 22:21:48 CST 2024","328","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A1-二进制","异常下发io变量-A1-二进制"
"passed","Tue Jan 16 22:27:46 CST 2024","Tue Jan 16 22:27:46 CST 2024","64","testcase.5_DataManagement","test_data_run","TestCreat","","","聚合表排序到2","聚合表排序到2"
"passed","Tue Jan 16 22:23:48 CST 2024","Tue Jan 16 22:23:57 CST 2024","9206","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-二进制变量","新增内部变量-二进制变量"
"passed","Tue Jan 16 22:32:29 CST 2024","Tue Jan 16 22:32:30 CST 2024","1047","testcase.9_Interconnection","test_interconnection","TestCreat","","","刷新-修改","刷新-修改"
"passed","Tue Jan 16 22:21:52 CST 2024","Tue Jan 16 22:21:52 CST 2024","314","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A6-有符号32位整型","异常下发io变量-A6-有符号32位整型"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","19","testcase.6_ViewManagement","test_view","TestCreat","","","获取所有画面子节点","获取所有画面子节点"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","17","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-校验采集间隔为空","校验io变量必填项-校验采集间隔为空"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int64-设定值非法","校验内部变量必填项-int64-设定值非法"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","56","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--定时触发","设置聚合表触发配置--定时触发"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","43","testcase.6_ViewManagement","test_view","TestCreat","","","删除图片","删除图片"
"passed","Tue Jan 16 22:21:09 CST 2024","Tue Jan 16 22:21:09 CST 2024","14","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","刷新列表","刷新列表"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","25","testcase.6_ViewManagement","test_view","TestCreat","","","获取画面节点树","获取画面节点树"
"passed","Tue Jan 16 22:23:00 CST 2024","Tue Jan 16 22:23:00 CST 2024","27","testcase.3_VariableManagement","test_variable_run","TestCreat","","","创建内部通道1","创建内部通道1"
"passed","Tue Jan 16 22:22:52 CST 2024","Tue Jan 16 22:22:53 CST 2024","1014","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A5-无符号16位整型","读取io变量-A5-无符号16位整型"
"passed","Tue Jan 16 22:31:22 CST 2024","Tue Jan 16 22:31:24 CST 2024","2015","testcase.7_HistoryManagement","test_history","TestCreat","","","关闭历史归档服务","关闭历史归档服务"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint64-设定值非法","校验内部变量必填项-unint64-设定值非法"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-时间-设定值为空","校验内部变量必填项-时间-设定值为空"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","52","testcase.7_HistoryManagement","test_history","TestCreat","","","创建历史组","创建历史组"
"passed","Tue Jan 16 22:31:04 CST 2024","Tue Jan 16 22:31:06 CST 2024","2029","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa10=10.123","下发aa10=10.123"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int32-设定值非法","校验内部变量必填项-int32-设定值非法"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","27","testcase.3_VariableManagement","test_variable_run","TestCreat","","","删除io变量组","删除io变量组"
"passed","Tue Jan 16 22:33:26 CST 2024","Tue Jan 16 22:33:28 CST 2024","2065","testcase.9_Interconnection","test_interconnection","TestCreat","","","禁用变量插入映射表","禁用变量插入映射表"
"passed","Tue Jan 16 22:32:12 CST 2024","Tue Jan 16 22:32:12 CST 2024","37","testcase.9_Interconnection","test_interconnection","TestCreat","","","刷新-插入","刷新-插入"
"passed","Tue Jan 16 22:27:46 CST 2024","Tue Jan 16 22:27:46 CST 2024","56","testcase.5_DataManagement","test_data_run","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","53","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-定时触发","设置归档表触发配置-定时触发"
"passed","Tue Jan 16 22:22:01 CST 2024","Tue Jan 16 22:22:02 CST 2024","1021","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B3-int16缩放比：0.01，小数位：1，舍位","下发io变量-B3-int16缩放比：0.01，小数位：1，舍位"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","55","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-字段触发","设置归档表触发配置-字段触发"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","45","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:32:53 CST 2024","Tue Jan 16 22:32:58 CST 2024","5041","testcase.9_Interconnection","test_interconnection","TestCreat","","","刷新-定时触发-插入","刷新-定时触发-插入"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint32-设定值为空","校验内部变量必填项-unint32-设定值为空"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","48","testcase.6_ViewManagement","test_view","TestCreat","","","获取首页id","获取首页id"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","65","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:21:44 CST 2024","Tue Jan 16 22:21:44 CST 2024","326","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-B1-int8缩放比：10","异常下发io变量-B1-int8缩放比：10"
"passed","Tue Jan 16 22:21:00 CST 2024","Tue Jan 16 22:21:00 CST 2024","694","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","创建工程","创建工程"
"passed","Tue Jan 16 22:26:06 CST 2024","Tue Jan 16 22:26:15 CST 2024","9134","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增内部变量-日期时间","新增内部变量-日期时间"
"passed","Tue Jan 16 22:21:55 CST 2024","Tue Jan 16 22:21:56 CST 2024","314","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A10-F32位浮点数IEEE754","异常下发io变量-A10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:38 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-int32-设定值非法","校验内部变量必填项-int32-设定值非法"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa6-有符号32位整型","读取内部变量-aa6-有符号32位整型"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","39","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","57","testcase.7_HistoryManagement","test_history","TestCreat","","","删除历史文件夹","删除历史文件夹"
"passed","Tue Jan 16 22:31:20 CST 2024","Tue Jan 16 22:31:22 CST 2024","2042","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa10=20.283","下发aa10=20.283"
"passed","Tue Jan 16 22:26:21 CST 2024","Tue Jan 16 22:26:22 CST 2024","528","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa1-二进制","下发内部变量-aa1-二进制"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","25","testcase.5_DataManagement","test_data_run","TestCreat","","","查询删除警告-文件夹","查询删除警告-文件夹"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa8-有符号64位整型","读取内部变量-aa8-有符号64位整型"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","21","testcase.8_Language","test_language","TestCreat","","","获取翻译文本列表","获取翻译文本列表"
"passed","Tue Jan 16 22:22:44 CST 2024","Tue Jan 16 22:22:45 CST 2024","1013","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B5-int16缩放比：0.01，小数位：1，进位","读取io变量-B5-int16缩放比：0.01，小数位：1，进位"
"passed","Tue Jan 16 22:28:49 CST 2024","Tue Jan 16 22:28:51 CST 2024","2044","testcase.5_DataManagement","test_data_run","TestCreat","","","下发A1=true","下发A1=true"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","110","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:20:55 CST 2024","Tue Jan 16 22:21:00 CST 2024","5063","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","删除工程","删除工程"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","20","testcase.5_DataManagement","test_data_run","TestCreat","","","异常用例-变量触发","异常用例-变量触发"
"passed","Tue Jan 16 22:27:46 CST 2024","Tue Jan 16 22:27:46 CST 2024","103","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","48","testcase.5_DataManagement","test_data_run","TestCreat","","","重命名归档表","重命名归档表"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取系统变量-系统当前班次日期","读取系统变量-系统当前班次日期"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","41","testcase.3_VariableManagement","test_variable_run","TestCreat","","","新增io变量-浮点数小数位，进位","新增io变量-浮点数小数位，进位"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","16","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa2-有符号8位整型","读取内部变量-aa2-有符号8位整型"
"passed","Tue Jan 16 22:28:04 CST 2024","Tue Jan 16 22:28:04 CST 2024","131","testcase.5_DataManagement","test_data_run","TestCreat","","","创建归档表","创建归档表"
"passed","Tue Jan 16 22:23:39 CST 2024","Tue Jan 16 22:23:39 CST 2024","20","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-日期时间-设定值为空","校验内部变量必填项-日期时间-设定值为空"
"passed","Tue Jan 16 22:26:18 CST 2024","Tue Jan 16 22:26:18 CST 2024","230","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:22:37 CST 2024","Tue Jan 16 22:22:38 CST 2024","1033","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A11-F64位浮点数IEEE754","下发io变量-A11-F64位浮点数IEEE754"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","37","testcase.3_VariableManagement","test_variable_run","TestCreat","","","重命名变量组","重命名变量组"
"passed","Tue Jan 16 22:22:33 CST 2024","Tue Jan 16 22:22:34 CST 2024","1030","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A10-F32位浮点数IEEE754","下发io变量-A10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","69","testcase.6_ViewManagement","test_view","TestCreat","","","创建画面节点","创建画面节点"
"passed","Tue Jan 16 22:27:40 CST 2024","Tue Jan 16 22:27:40 CST 2024","58","testcase.5_DataManagement","test_data_run","TestCreat","","","设置聚合表触发配置--变量触发","设置聚合表触发配置--变量触发"
"passed","Tue Jan 16 22:26:18 CST 2024","Tue Jan 16 22:26:18 CST 2024","217","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:26:33 CST 2024","Tue Jan 16 22:26:34 CST 2024","526","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa11-F64位浮点数IEEE754","下发内部变量-aa11-F64位浮点数IEEE754"
"passed","Tue Jan 16 22:27:15 CST 2024","Tue Jan 16 22:27:15 CST 2024","402","testcase.4_AlarmManagement","test_alarm","TestCreat","","","删除报警类别组","删除报警类别组"
"passed","Tue Jan 16 22:22:51 CST 2024","Tue Jan 16 22:22:52 CST 2024","1027","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A4-有符号16位整型","读取io变量-A4-有符号16位整型"
"passed","Tue Jan 16 22:30:35 CST 2024","Tue Jan 16 22:30:35 CST 2024","64","testcase.6_ViewManagement","test_view","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:31:12 CST 2024","Tue Jan 16 22:31:14 CST 2024","2040","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa10=20.273","下发aa10=20.273"
"passed","Tue Jan 16 22:31:58 CST 2024","Tue Jan 16 22:31:58 CST 2024","26","testcase.8_Language","test_language","TestCreat","","","导入语言","导入语言"
"passed","Tue Jan 16 22:22:55 CST 2024","Tue Jan 16 22:22:56 CST 2024","1025","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A8-有符号64位整型","读取io变量-A8-有符号64位整型"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:37 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-二进制-设定值为空","校验内部变量必填项-二进制-设定值为空"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","27","testcase.6_ViewManagement","test_view","TestCreat","","","重命名图库组","重命名图库组"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:34 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-校验变量地址非法","校验io变量必填项-校验变量地址非法"
"passed","Tue Jan 16 22:22:18 CST 2024","Tue Jan 16 22:22:19 CST 2024","1029","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-A2-有符号8位整型","下发io变量-A2-有符号8位整型"
"passed","Tue Jan 16 22:21:49 CST 2024","Tue Jan 16 22:21:49 CST 2024","313","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A3-无符号8位整型","异常下发io变量-A3-无符号8位整型"
"passed","Tue Jan 16 22:26:52 CST 2024","Tue Jan 16 22:26:53 CST 2024","1031","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io映射变量-io_A2","读取io映射变量-io_A2"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","75","testcase.3_VariableManagement","test_variable_run","TestCreat","","","编辑io变量信息","编辑io变量信息"
"passed","Tue Jan 16 22:23:19 CST 2024","Tue Jan 16 22:23:19 CST 2024","17","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量组-变量组重复","校验内部变量组-变量组重复"
"passed","Tue Jan 16 22:27:49 CST 2024","Tue Jan 16 22:27:56 CST 2024","6933","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表字段配置","归档表字段配置"
"passed","Tue Jan 16 22:22:42 CST 2024","Tue Jan 16 22:22:43 CST 2024","1026","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-B3-int16缩放比：0.01，小数位：1，舍位","读取io变量-B3-int16缩放比：0.01，小数位：1，舍位"
"passed","Tue Jan 16 22:21:06 CST 2024","Tue Jan 16 22:21:06 CST 2024","18","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","获取工程树节点","获取工程树节点"
"passed","Tue Jan 16 22:26:18 CST 2024","Tue Jan 16 22:26:18 CST 2024","218","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发内部变量-$csv{title}","异常下发内部变量-$csv{title}"
"passed","Tue Jan 16 22:27:39 CST 2024","Tue Jan 16 22:27:39 CST 2024","122","testcase.5_DataManagement","test_data_run","TestCreat","","","创建聚合表","创建聚合表"
"passed","Tue Jan 16 22:21:44 CST 2024","Tue Jan 16 22:21:45 CST 2024","324","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-B1-int8缩放比：10","异常下发io变量-B1-int8缩放比：10"
"passed","Tue Jan 16 22:27:45 CST 2024","Tue Jan 16 22:27:45 CST 2024","23","testcase.5_DataManagement","test_data_run","TestCreat","","","聚合表获取节点信息","聚合表获取节点信息"
"passed","Tue Jan 16 22:27:43 CST 2024","Tue Jan 16 22:27:43 CST 2024","25","testcase.5_DataManagement","test_data_run","TestCreat","","","触发类型异常用例--定时触发","触发类型异常用例--定时触发"
"passed","Tue Jan 16 22:31:41 CST 2024","Tue Jan 16 22:31:43 CST 2024","2043","testcase.7_HistoryManagement","test_history","TestCreat","","","下发A2=110","下发A2=110"
"passed","Tue Jan 16 22:30:37 CST 2024","Tue Jan 16 22:30:37 CST 2024","66","testcase.7_HistoryManagement","test_history","TestCreat","","","删除历史文件夹","删除历史文件夹"
"passed","Tue Jan 16 22:23:38 CST 2024","Tue Jan 16 22:23:39 CST 2024","20","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-时间-设定值非法","校验内部变量必填项-时间-设定值非法"
"passed","Tue Jan 16 22:28:04 CST 2024","Tue Jan 16 22:28:04 CST 2024","62","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表触发配置-字段触发","归档表触发配置-字段触发"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","17","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-校验变量地址为空","校验io变量必填项-校验变量地址为空"
"passed","Tue Jan 16 22:22:06 CST 2024","Tue Jan 16 22:22:07 CST 2024","1030","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B5-int16缩放比：0.01，小数位：1，进位","下发io变量-B5-int16缩放比：0.01，小数位：1，进位"
"passed","Tue Jan 16 22:27:37 CST 2024","Tue Jan 16 22:27:37 CST 2024","96","testcase.5_DataManagement","test_data_run","TestCreat","","","删除归档表","删除归档表"
"passed","Tue Jan 16 22:26:24 CST 2024","Tue Jan 16 22:26:25 CST 2024","529","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa3-无符号8位整型","下发内部变量-aa3-无符号8位整型"
"passed","Tue Jan 16 22:30:40 CST 2024","Tue Jan 16 22:30:41 CST 2024","534","testcase.7_HistoryManagement","test_history","TestCreat","","","下发aa1=true","下发aa1=true"
"passed","Tue Jan 16 22:21:46 CST 2024","Tue Jan 16 22:21:46 CST 2024","327","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-B3-int16缩放比：0.01，小数位：1，舍位","异常下发io变量-B3-int16缩放比：0.01，小数位：1，舍位"
"passed","Tue Jan 16 22:30:38 CST 2024","Tue Jan 16 22:30:38 CST 2024","31","testcase.7_HistoryManagement","test_history","TestCreat","","","获取存储设置","获取存储设置"
"passed","Tue Jan 16 22:22:57 CST 2024","Tue Jan 16 22:22:58 CST 2024","1013","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取io变量-A10-F32位浮点数IEEE754","读取io变量-A10-F32位浮点数IEEE754"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa16-日期时间","读取内部变量-aa16-日期时间"
"passed","Tue Jan 16 22:26:34 CST 2024","Tue Jan 16 22:26:34 CST 2024","527","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发内部变量-aa12-字符串","下发内部变量-aa12-字符串"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取内部变量-aa4-有符号16位整型","读取内部变量-aa4-有符号16位整型"
"passed","Tue Jan 16 22:21:34 CST 2024","Tue Jan 16 22:21:34 CST 2024","18","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验io变量必填项-采集间隔大于10000","校验io变量必填项-采集间隔大于10000"
"passed","Tue Jan 16 22:26:38 CST 2024","Tue Jan 16 22:26:38 CST 2024","15","testcase.3_VariableManagement","test_variable_run","TestCreat","","","读取系统变量-系统当前时间","读取系统变量-系统当前时间"
"passed","Tue Jan 16 22:30:34 CST 2024","Tue Jan 16 22:30:34 CST 2024","48","testcase.6_ViewManagement","test_view","TestCreat","","","创建文件夹","创建文件夹"
"passed","Tue Jan 16 22:21:50 CST 2024","Tue Jan 16 22:21:50 CST 2024","316","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A4-有符号16位整型","异常下发io变量-A4-有符号16位整型"
"passed","Tue Jan 16 22:21:53 CST 2024","Tue Jan 16 22:21:54 CST 2024","326","testcase.3_VariableManagement","test_variable_run","TestCreat","","","异常下发io变量-A8-有符号64位整型","异常下发io变量-A8-有符号64位整型"
"passed","Tue Jan 16 22:21:33 CST 2024","Tue Jan 16 22:21:33 CST 2024","10","testcase.3_VariableManagement","test_variable_run","TestCreat","","","通道异常校验-连接超时非法","通道异常校验-连接超时非法"
"passed","Tue Jan 16 22:28:53 CST 2024","Tue Jan 16 22:28:56 CST 2024","2333","testcase.5_DataManagement","test_data_run","TestCreat","","","查询数据（归档表-字段触发）","查询数据（归档表-字段触发）"
"passed","Tue Jan 16 22:27:38 CST 2024","Tue Jan 16 22:27:38 CST 2024","52","testcase.5_DataManagement","test_data_run","TestCreat","","","设置归档表触发配置-变量触发","设置归档表触发配置-变量触发"
"passed","Tue Jan 16 22:27:44 CST 2024","Tue Jan 16 22:27:44 CST 2024","47","testcase.5_DataManagement","test_data_run","TestCreat","","","归档表实时缓存配置","归档表实时缓存配置"
"passed","Tue Jan 16 22:20:34 CST 2024","Tue Jan 16 22:20:40 CST 2024","5800","testcase.1_EngineeringManagement","test_engineering_run","TestCreat","","","创建工程","创建工程"
"passed","Tue Jan 16 22:22:00 CST 2024","Tue Jan 16 22:22:01 CST 2024","1025","testcase.3_VariableManagement","test_variable_run","TestCreat","","","下发io变量-B3-int16缩放比：0.01，小数位：1，舍位","下发io变量-B3-int16缩放比：0.01，小数位：1，舍位"
"passed","Tue Jan 16 22:23:37 CST 2024","Tue Jan 16 22:23:38 CST 2024","19","testcase.3_VariableManagement","test_variable_run","TestCreat","","","校验内部变量必填项-unint8-设定值非法","校验内部变量必填项-unint8-设定值非法"
"passed","Tue Jan 16 22:30:36 CST 2024","Tue Jan 16 22:30:36 CST 2024","35","testcase.6_ViewManagement","test_view","TestCreat","","","上传png图片","上传png图片"
